# address	works	why
https://globalgrid2050.com/testcode/202609051906/pipeline/	yes	
https://ventusltd.github.io/testcode/sandbox/202609060503/atlas/	no	its face says: COMPOSITION FAILED
https://globalgrid2050.com/homepage_versions/homepage_v098.html	yes	
https://globalgrid2050.com/testcode/202609051953/pipeline/	yes	
https://ventusltd.github.io/testcode/sandbox/202609060521/atlas/	no	its face says: COMPOSITION FAILED
https://ventusltd.github.io/testcode/sandbox/202609051953/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051927/	yes	
https://globalgrid2050.com/homepage_versions/homepage_v113.html	yes	
https://ventusltd.github.io/pipelinenews/releases/202608262115-v8-candidate.html	yes	
https://globalgrid2050.com/pipelinenews_intelligence/202608312244/	yes	
https://globalgrid2050.com/testcode/202609141522/	yes	
https://ventusltd.github.io/testcode/sandbox/202609060432/cable/	yes	
https://globalgrid2050.com/testcode/202609052008/pipeline/	yes	
https://globalgrid2050.com/homepage_versions/homepage_v092.html	yes	
https://ventusltd.github.io/pipelinenews/releases/202608271524-v8-fast-candidate.html	yes	
https://ventusltd.github.io/galaxies-wafers/iterations/11-the-bond/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051820/	yes	
https://globalgrid2050.com/uk_renewables_pipeline/202609061004/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051936/pipeline/	yes	
https://globalgrid2050.com/testcode/202609051847/pipeline/	yes	
https://ventusltd.github.io/testcode/sandbox/202609060459/atlas/	no	its face says: COMPOSITION FAILED
https://ventusltd.github.io/testcode/sandbox/202609060325/atlas/	no	its face says: COMPOSITION FAILED
https://ventusltd.github.io/testcode/sandbox/202609051817/pipeline/	yes	
https://globalgrid2050.com/data/grid_studies_public/iberian_blackout_2025.html	yes	
https://globalgrid2050.com/pipelinenews_intelligence/202609032159/	yes	
https://globalgrid2050.com/pipelinenews_intelligence/202609032251/	yes	
https://ventusltd.github.io/testcode/sandbox/202609060537/atlas/	no	its face says: COMPOSITION FAILED
https://globalgrid2050.com/testcode/202609060503/atlas/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051847/	yes	
https://ventusltd.github.io/galaxies-wafers/iterations/47-federation-honesty/	yes	
https://ventusltd.github.io/solar-electrical-topology-analysis-engine-text-based/v8-leapfrog/inverter24.html	yes	
https://ventusltd.github.io/gb-electricity-ui/uk_energy_tracking_v6/generation_history/monolith-reference.html	yes	
https://globalgrid2050.com/pipelinenews_intelligence/202608312212/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051948/	yes	
https://ventusltd.github.io/spiders/site_versions/root_index/v20260704/	yes	
https://globalgrid2050.com/testcode/202609060208/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051850/	yes	
https://ventusltd.github.io/testcode/sandbox/202609060354/atlas/	no	its face says: COMPOSITION FAILED
https://ventusltd.github.io/galaxies-wafers/iterations/07-code-card/	yes	
https://globalgrid2050.com/testcode/202609060537/atlas/	yes	
https://globalgrid2050.com/papers/202609060045-published-fault-level/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051901/	yes	
https://globalgrid2050.com/testcode/202609051608/pipeline/	yes	
https://ventusltd.github.io/solar-electrical-topology-analysis-engine-text-based/v10-development/geometry-workbench.html	yes	
https://ventusltd.github.io/gridatlas/atlas/world/	yes	
https://ventusltd.github.io/testcode/sandbox/202609060504/atlas/	no	its face says: COMPOSITION FAILED
https://ventusltd.github.io/testcode/table/20260914T144622Z-block-page-rnd/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051300/pipeline/	yes	
https://ventusltd.github.io/pipelinenews/releases/202608271329-v8-fast-candidate.html	yes	
https://ventusltd.github.io/galaxies-wafers/iterations/14-electrical-hops/	yes	
https://globalgrid2050.com/solar-bess-topology-v3/module-layout-v3.html	yes	
https://ventusltd.github.io/galaxies-wafers/iterations/03-code-particle/	yes	
https://globalgrid2050.com/homepage_versions/homepage_v047.html	yes	
https://globalgrid2050.com/pipelinenews_intelligence/202609040144/	yes	
https://globalgrid2050.com/pipelinenews_intelligence/202609050200/	yes	
https://globalgrid2050.com/testcode/202609151428/	yes	
https://ventusltd.github.io/gridatlas/atlas/releases/202608300453-atlas-v9/	yes	
https://ventusltd.github.io/galaxies-wafers/iterations/33-engines-as-tools/	yes	
https://ventusltd.github.io/galaxies-wafers/iterations/42-counts-that-say-themselves/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051300/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051844/pipeline/	yes	
https://globalgrid2050.com/homepage_versions/homepage_v110.html	yes	
https://globalgrid2050.com/testcode/202609051945/pipeline/	yes	
https://globalgrid2050.com/pipelinenews_intelligence/202609032329/	yes	
https://globalgrid2050.com/homepage_versions/homepage_v116.html	yes	
https://ventusltd.github.io/testcode/sandbox/202609051214/pipeline/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051945/	yes	
https://globalgrid2050.com/testcode/202609151413/	yes	
https://globalgrid2050.com/testcode/202609060206/	yes	
https://globalgrid2050.com/homepage_versions/homepage_v051.html	yes	
https://ventusltd.github.io/gridatlas/atlas/v/202609070857/	yes	
https://globalgrid2050.com/employers_competence/quality_assurance/	yes	
https://ventusltd.github.io/galaxies-wafers/iterations/12-visibility-lab/	yes	
https://globalgrid2050.com/homepage_versions/homepage_v097.html	yes	
https://ventusltd.github.io/testcode/sandbox/202609051457/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051940/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051905/pipeline/	yes	
https://globalgrid2050.com/homepage_versions/homepage_v099.html	yes	
https://ventusltd.github.io/galaxies-wafers/iterations/43-registry-growth/	yes	
https://globalgrid2050.com/testcode/202609151339/proof/	yes	
https://globalgrid2050.com/solar-bess-topology-v4/indexforgis-sld-v4.html	yes	
https://globalgrid2050.com/homepage_versions/homepage_v107.html	yes	
https://ventusltd.github.io/testcode/sandbox/202609051820/pipeline/	yes	
https://globalgrid2050.com/homepage_versions/homepage_v054.html	yes	
https://ventusltd.github.io/testcode/sandbox/202609051623/pipeline/	yes	
https://globalgrid2050.com/homepage_versions/homepage_v102.html	yes	
https://ventusltd.github.io/testcode/sandbox/202609051945/pipeline/	yes	
https://globalgrid2050.com/homepage_versions/202608291526-globalgrid2050/	yes	
https://ventusltd.github.io/gridatlas/tools/scope/payloads/atlas-loader.html	no	its face says: COMPOSITION FAILED
https://globalgrid2050.com/testcode/202609051848/pipeline/	yes	
https://ventusltd.github.io/galaxies-wafers/iterations/15-price-spread/	yes	
https://ventusltd.github.io/testcode/sandbox/202609051608/	yes	
https://globalgrid2050.com/pipelinenews_intelligence/202608311610/	yes	
https://globalgrid2050.com/testcode/202609052020/pipeline/	yes	
https://globalgrid2050.com/pipelinenews_intelligence/202608311816/	yes	
